UPC,SKU #,Name,Manufacturer,Segment,PTS of Distro,% of Distro,1,8,12,19,27,36,39,40,42,45,46,48,49,52,53,54,64,65,66,67,71,72,73,76,77,78,82,83,86,87,88,89,91,92,93,94,95,96,98,100,102,103,105,334,371,386,551,552,553,554,555,556,559,600,601,602,604,605,608,609,610,612,613,614,615,616,617,619,622,623,625,626,627,631,635,650,651,654,655,657,781
85535200807,,ATHLETIC BREWING UPSIDE DAWN  6/12C,MICRO BREWERIES,NON-ALC,24,28%,1,,1,,1,,,1,,1,1,1,1,,1,,,,,,,,,1,1,1,,,,1,1,1,,,1,,,1,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,
85861300209,,AUBURN ALEHOUSE GOLDCOUNTRY PILS 6/12C,MICRO BREWERIES,CRAFT,1,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
86000905355,,AVANA - VARIETY PACK 6/12C,AVANA,RTD,58,70%,1,,1,,1,,1,1,,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,,,1,,1,1,1,1,,1,1,1,1,1,,1,,1,1,,,1,1,1,1,1,1,1,1,,1,,,1,,1,1,1
72802850542,,AVANA MARGARITA 4/12C,SPIRITS,RTD,60,73%,1,,1,,1,,1,1,,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,,1,1,1,1,1,,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1
72802850541,,AVANA PALOMA 4/12C,SPIRITS,RTD,62,75%,1,,1,,1,,1,1,,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,,1,1,1,1,,,1,,1,1,1
,,AVANA VARIETY PACK 4/12C,AVANA,RTD,1,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048098542,,BACARDI CKTL LEMONADE 4/12C,SPIRITS,RTD,10,11%,1,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
8048098760,,BACARDI CKTL PINA COLADA 4/12C,SPIRITS,RTD,7,7%,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,
8048098544,,BACARDI CKTL RUM PUNCH 4/12C,SPIRITS,RTD,49,59%,1,,1,,1,,,1,,1,1,1,1,1,1,1,,,,,,,,1,,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,,1,,,1,1,,1,1,1,1,,1,1,,,1,,1,1,,1,,,1,1,,,,,1,,1
84016660018,,BALLAST POINT ALOHA SCULPIN IPA 6/12C,MICRO BREWERIES,CRAFT,1,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84016660089,,BALLAST POINT IPA VARIETY PACK 12/12C,MICRO BREWERIES,CRAFT,23,27%,1,,,,1,,1,,,1,,1,1,,1,,,,,,,,,1,,,1,,,,,1,,,1,,,1,,1,,1,,,,,,,,,,,,,1,1,1,,,,,1,,,1,,,1,,,,,1,,,,,,1,,1
84016660170,,BALLAST POINT SCULPIN IPA 1/19C,MICRO BREWERIES,SINGLES,7,7%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,
61076402892,,BANG MIXX HRD SLTZR VARIETY 12/12C SC,MICRO BREWERIES,SELTZER,2,2%,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
85080400547,,BARRELHOUSE BIG SUR DOUBLE IPA 6/12C,MICRO BREWERIES,CRAFT,5,6%,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85080400565,,BARRELHOUSE HAZED AND CONFUSED 6/12C,MICRO BREWERIES,CRAFT,5,6%,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85080400573,,BARRELHOUSE IPA VARIETY PACK 12/12C,MICRO BREWERIES,CRAFT,26,31%,1,,,,1,,1,1,,1,,1,,,1,,,,,,,,,1,1,,1,,1,,,1,,,1,,1,1,,1,1,1,1,,,,,,,,,,1,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,1,,1
85080400504,,BARRELHOUSE MANGO IPA 6/12C,MICRO BREWERIES,CRAFT,7,9%,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8366487470,,BATCH & BOTTLE MONKEY SHOULDER 1/13B,SPIRITS,RTD,4,4%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
86523100001,,BATTLE BORN 12/12C,MICRO BREWERIES,CRAFT,3,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86523100003,,BATTLE BORN HIGH SIERRA 6/12C,MICRO BREWERIES,CRAFT,3,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72213009003,,BEAR REPUBLIC RACER X 1/19C,MICRO BREWERIES,SINGLES,3,4%,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,
72213009001,,BEAR REPUBLIC RACER5 IPA 1/19C,MICRO BREWERIES,SINGLES,10,11%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,1,,,,,,,,,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,
72213055509,,BEAR REPUBLIC RACER5 IPA 12/12B,MICRO BREWERIES,CRAFT,74,90%,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1
72213055500,,BEAR REPUBLIC RACER5 IPA 6/12B,MICRO BREWERIES,CRAFT,37,44%,1,1,1,,1,,1,,,1,1,,1,1,,,,1,,,,1,,,,,1,,1,,,1,1,,1,,1,1,,,,,,1,,1,,,,1,,,,1,1,,1,1,1,,,,,1,1,1,1,,1,1,1,1,1,,,,,,1,,1
8248812300,,BECKS 12/12B,ABI INBEV,IMPORT,64,78%,1,,1,1,1,1,1,1,,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,1,1,1
81096002784,,BELCHING BEAVER - PHANTOM BRIDE 6/12C,BELCHING BEAVER,CRAFT,29,35%,1,,1,,1,,1,1,,,1,1,1,,1,,,,,,,,,1,1,1,1,,,,,,,,1,,,1,1,,,1,,,,,1,,,,,,,,1,,,1,,,,1,,,1,1,,1,,,1,,1,,,,,1,1,,1
81096002671,,BELCHING BEAVER DEFTONES PHNTM 1/19C,MICRO BREWERIES,SINGLES,10,11%,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,,,,,,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,
81096002559,,BELCHING BEAVER HDSLTZR VARIETY 12/12C,MICRO BREWERIES,SELTZER,2,2%,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81096002052,,BELCHING BEAVER PEANUT BUTTER 6/12C,MICRO BREWERIES,CRAFT,16,19%,1,,,,1,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,1,,,,1,1,,,1,,,1,,,1,,,1,,,,,,,
74052212086,,BELL'S TWO HEARTED ALE 1/19C,BELL'S BREWERY,SINGLES,13,15%,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,,,,,,,1,,1,,,,1,,,1,1,,,,,,,,,,,,,,,1
74052211088,,BELL'S TWO HEARTED ALE 6/12C,BELL'S BREWERY,CRAFT,35,42%,1,,1,,1,,1,1,,1,1,1,,,1,,,,,,,,,1,1,1,1,,1,1,,1,,,1,,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,,1,,1,,1,1,,,1,,,1,,,,,,,,,,,1,,1
19589360515,,BEST DAY KOLSCH NA 6/12C,MICRO BREWERIES,NON-ALC,38,46%,1,,1,,1,,1,1,,1,1,1,1,,1,,,,,,,,,1,1,1,1,,1,1,,1,,,1,,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,,1,,1,1,,,1,,,1,,,,,,1,,,,,1,,1
86000767140,,BEST DAY WEST COAST IPA NA 6/12C,MICRO BREWERIES,NON-ALC,21,25%,1,,,,1,,1,1,,1,,1,1,,1,,,,,,,,,1,1,,1,,1,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,1,,1
65334114036,,BIKE DOG DOG YEARS IPA 4/16C,MICRO BREWERIES,CRAFT,1,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
65334114126,,BIKE DOG MILK STOUT 4/16C,MICRO BREWERIES,CRAFT,4,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,
65334114106,,BIKE DOG MOSAIC PALE ALE 4/16C,MICRO BREWERIES,CRAFT,2,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
65334114066,,BIKE DOG ROTATIONAL IPA 4/16C,MICRO BREWERIES,CRAFT,8,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,1,1,1,,1,,,,,,,,,,
65334114086,,BIKE DOG SEASONAL  4/16C,MICRO BREWERIES,CRAFT,7,7%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,1,1,,1,,,,,,,,,,
